condition,replicate,arm,task_id,agg_score,is_failure,failure_cause,totalTokens,totalTokens_raw,runtimeSec,turns,n_compact,agg_score_excl
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,5918745,5910387.0,,137,3,0.0
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d0,0.9411764705882353,False,,2923856,54232.0,1222.205,82,0,0.9411764705882353
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d1,1.0,False,,1784279,48287.0,712.917,50,0,1.0
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d4,0.8181818181818182,False,,2455017,57221.0,750.476,72,0,0.8181818181818182
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d5,0.7142857142857143,False,,4258280,4244143.0,,103,3,0.7142857142857143
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9ac,0.6,False,,2766871,59572.0,1931.995,68,0,0.6
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9a7,1.0,False,,1893549,46848.0,1590.328,56,0,1.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9a9,0.4,False,,9742690,67967.0,,207,3,0.4
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9ab,0.0,True,context_overflow,6198137,6190150.0,,145,3,0.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97baa1d,0.0,True,gateway_stall,1643700,,,41,0,
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9b2,1.0,False,,1639275,41307.0,1195.028,59,0,1.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9a8,0.8,False,,1670652,55953.0,1263.586,40,0,0.8
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9e8,0.0,True,gateway_stall,1492608,,,46,0,
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9af,0.8461538461538461,False,,3733812,61061.0,2694.448,89,0,0.8461538461538461
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9ae,0.5833333333333334,False,,1912915,45614.0,1346.964,58,0,0.5833333333333334
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9aa,,True,judge_timeout,3788879,39300.0,,107,2,
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9a5,,True,judge_timeout,2457871,53702.0,1084.945,61,0,
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9a6,0.0,True,context_overflow,34614372,17266947.0,,630,1,0.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9a4,1.0,False,,1035116,57072.0,950.03,26,0,1.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9ad,0.5454545454545454,False,,5413914,5403163.0,,137,3,0.5454545454545454
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9dd,0.5,False,,1220230,51915.0,1012.989,33,0,0.5
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d6,0.9,False,,1139061,54023.0,948.82,32,0,0.9
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d1,0.875,False,,2247154,47053.0,1506.441,67,0,0.875
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d2,0.9090909090909091,False,,1895683,34010.0,,57,2,0.9090909090909091
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9db,0.0,True,context_overflow,3469310,1737901.0,,108,3,0.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d9,0.7,False,,1955969,45090.0,1223.831,68,0,0.7
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d7,0.8461538461538461,False,,1185235,32983.0,1184.709,54,0,0.8461538461538461
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9e0,0.375,False,,1738274,47310.0,1029.96,53,0,0.375
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d4,0.7272727272727273,False,,1346832,47152.0,1012.442,43,0,0.7272727272727273
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d8,0.0,True,context_overflow,3080349,3075661.0,,81,3,0.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d0,1.0,False,,7293843,58106.0,,183,2,1.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d5,0.0,True,context_overflow,2430597,2427274.0,,73,3,0.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,3486095,1746040.0,,102,3,0.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9d3,0.0,True,context_overflow,5172363,2587692.0,,146,3,0.0
ctxlimit,ctxlimit-shuffle2,control,task-6905333b74f22949d97ba9dc,0.0,True,context_overflow,7422812,3711863.0,,198,3,0.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9ac,0.9,False,,3461834,47726.0,,81,1,0.9
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9a7,1.0,False,,3205834,53633.0,2863.253,89,0,1.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9a9,0.7,False,,2214802,53900.0,1698.409,64,0,0.7
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9ab,0.7857142857142857,False,,7897808,49328.0,,184,3,0.7857142857142857
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97baa1d,0.875,False,,1842007,44414.0,1674.537,56,0,0.875
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9b2,0.8888888888888888,False,,3100916,57958.0,2811.35,76,0,0.8888888888888888
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9a8,1.0,False,,1380570,58394.0,1945.049,35,0,1.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9e8,0.0,True,context_overflow,5932844,,,125,1,0.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9af,,True,judge_timeout,6899115,64174.0,,158,1,
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9ae,,True,judge_timeout,1877549,56435.0,607.352,47,0,
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9aa,0.0,True,context_overflow,5313198,5305953.0,,122,3,0.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9a5,0.0,True,gateway_stall,2130079,,,57,0,
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9a6,0.7272727272727273,False,,13521837,74156.0,,226,1,0.7272727272727273
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9a4,0.0,True,context_overflow,1909155,,,50,1,0.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9ad,0.7272727272727273,False,,2695825,50536.0,,66,1,0.7272727272727273
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9dd,0.0,False,,4528498,,,108,2,0.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d6,1.0,False,,1387021,50238.0,1442.611,41,0,1.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d1,1.0,False,,1155372,51507.0,1195.404,31,0,1.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d2,0.7272727272727273,False,,783690,51629.0,1048.854,22,0,0.7272727272727273
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9db,1.0,False,,9344461,60661.0,,218,2,1.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d9,0.0,True,gateway_stall,1291890,,,42,0,
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d7,0.9230769230769231,False,,1914093,37166.0,1317.12,74,0,0.9230769230769231
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9e0,0.75,False,,6854854,62213.0,,151,2,0.75
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d4,0.6363636363636364,False,,3426268,57224.0,,84,1,0.6363636363636364
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d8,0.5833333333333334,False,,2227936,44505.0,,58,2,0.5833333333333334
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d0,0.8235294117647058,False,,1734945,48330.0,889.129,52,0,0.8235294117647058
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d5,0.8571428571428571,False,,985303,52410.0,396.899,25,0,0.8571428571428571
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,3297781,3291986.0,,81,3,0.0
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9d3,0.8181818181818182,False,,1196286,46314.0,,30,1,0.8181818181818182
ctxlimit,ctxlimit-shuffle2,repo-scope,task-6905333b74f22949d97ba9dc,0.875,False,,2179247,50188.0,,55,1,0.875
